ano,id_municipio,extensao_rede_agua,extensao_rede_esgoto,quantidade_sede_municipal_agua,quantidade_sede_municipal_esgoto,quantidade_localidade_agua,quantidade_localidade_esgoto,quantidade_ligacao_ativa_agua,quantidade_ligacao_ativa_esgoto,volume_agua_produzido,volume_esgoto_tratado
2019,3534104,36.03,28.42,1.0,1.0,0.0,0.0,2332.0,2312.0,421.99,321.82
2019,3534609,173.1,136.55,1.0,1.0,1.0,1.0,12763.0,12661.0,2271.82,1872.87
2020,3536208,72.05,63.31,1.0,1.0,2.0,2.0,5925.0,5182.0,1193.56,778.51
2020,3537305,295.6,286.48,1.0,1.0,4.0,1.0,28308.0,28116.0,7125.55,3797.86
2019,3537305,288.3,279.22,1.0,1.0,4.0,1.0,27202.0,27081.0,6840.89,3720.4
2019,3538105,61.0,61.0,1.0,1.0,1.0,1.0,5789.0,5786.0,1638.0,915.0
2020,3538501,35.0,29.14,1.0,1.0,0.0,0.0,4831.0,3511.0,1087.0,0.0
2019,3540309,8.75,10.07,1.0,1.0,0.0,0.0,1128.0,1113.0,187.66,160.53
2021,3540507,124.52,26.13,1.0,1.0,0.0,0.0,5048.0,2211.0,1074.8,320.91
2021,3545407,39.67,11.0,1.0,1.0,0.0,0.0,3648.0,2729.0,1616.0,418.13
2019,3548302,23.19,10.9,1.0,1.0,0.0,0.0,1295.0,1176.0,214.18,150.2
2020,3552403,838.05,717.09,1.0,1.0,1.0,1.0,90591.0,86294.0,25443.99,3717.82
2020,3553401,87.6,77.0,1.0,1.0,3.0,2.0,10240.0,10240.0,2334.0,1348.0
2019,3556404,345.0,340.0,1.0,1.0,0.0,0.0,15226.0,15226.0,3110.4,2331.03
2020,1709302,184.68,114.99,1.0,1.0,0.0,0.0,8820.0,5263.0,2285.66,837.59
2020,1720978,20.5,12.0,1.0,1.0,0.0,0.0,725.0,309.0,109.68,26.0
2020,2707800,12.5,12.0,1.0,1.0,0.0,0.0,3200.0,1298.0,1000.0,0.0
2021,2901007,191.17,2.71,1.0,1.0,2.0,0.0,12436.0,337.0,1531.05,28.77
2021,2906105,56.67,15.14,1.0,1.0,2.0,0.0,2560.0,1206.0,366.75,97.91
2019,2907806,74.09,37.0,1.0,1.0,6.0,13.0,8903.0,5100.0,981.86,0.0
2021,2910503,190.0,28.48,1.0,0.0,3.0,1.0,12505.0,1824.0,2222.51,349.12
2019,2910503,109.56,28.48,1.0,0.0,3.0,1.0,11878.0,1704.0,2020.23,204.49
2021,2911501,12.38,4.0,1.0,1.0,0.0,0.0,1622.0,300.0,186.64,0.0
2019,2913408,65.0,37.2,1.0,1.0,9.0,0.0,3555.0,2780.0,758.15,415.5
2021,2917003,85.53,2.82,1.0,1.0,3.0,0.0,5665.0,150.0,515.16,13.42
2020,2918209,38.92,25.12,1.0,1.0,0.0,0.0,2555.0,1425.0,892.91,147.34
2020,2921500,172.8,25.0,1.0,1.0,12.0,0.0,6558.0,2800.0,1584.46,0.0
2020,2921708,89.76,67.2,1.0,1.0,3.0,0.0,8343.0,5246.0,816.27,431.87
2019,2930600,93.44,2.0,1.0,1.0,6.0,0.0,6360.0,196.0,668.96,60.0
2019,2933307,1252.33,777.59,1.0,1.0,28.0,0.0,99302.0,88189.0,17938.23,10876.36
2021,2303808,51.47,4.34,1.0,1.0,1.0,0.0,5716.0,493.0,905.5,26.49
2019,2304806,10.77,2.44,1.0,1.0,0.0,0.0,700.0,294.0,97.1,22.7
2019,3200607,390.88,248.93,1.0,1.0,14.0,9.0,31355.0,23559.0,8475.29,1601.06
2020,3200706,29.99,49.0,1.0,1.0,0.0,2.0,2337.0,2899.0,492.92,0.0
2019,3201902,56.19,21.66,1.0,1.0,3.0,2.0,3735.0,2230.0,886.58,310.99
2021,5203906,54.81,7.56,1.0,1.0,1.0,0.0,5035.0,642.0,809.19,0.0
2020,5204102,51.7,46.7,1.0,1.0,0.0,0.0,4163.0,3044.0,731.17,0.0
2021,5208608,332.51,161.17,1.0,1.0,1.0,0.0,23240.0,21739.0,3870.91,2706.29
2021,5210000,270.6,106.04,1.0,1.0,0.0,0.0,20687.0,14319.0,2959.21,1858.78
2020,5218003,304.62,168.16,1.0,1.0,1.0,0.0,16900.0,3787.0,2470.93,422.25
2019,5220058,14.64,10.93,1.0,1.0,0.0,0.0,731.0,698.0,93.1,70.44
2021,2103604,181.67,6.0,1.0,1.0,24.0,0.0,13725.0,1000.0,10149.71,125.84
2020,2111300,2081.81,951.71,1.0,1.0,0.0,0.0,195814.0,90940.0,127372.89,8538.48
2021,3101631,34.18,98.0,1.0,1.0,0.0,0.0,2008.0,5640.0,286.03,0.0
2019,3103751,74.0,71.0,1.0,1.0,0.0,0.0,2786.0,2517.0,1399.07,197.1
2021,3105202,14.0,9.1,1.0,1.0,1.0,0.0,1461.0,1193.0,237.45,0.0
2020,3106705,1534.17,1072.06,1.0,1.0,0.0,0.0,129544.0,109942.0,38073.97,12143.62
2021,3107703,23.04,20.0,1.0,1.0,1.0,0.0,1433.0,1232.0,205.88,403.0
2019,3110004,300.0,300.0,1.0,1.0,5.0,5.0,12227.0,9247.0,2739.07,372.09
2021,3110905,91.18,70.07,1.0,1.0,0.0,0.0,6007.0,5926.0,897.7,0.0
2021,3111002,79.13,42.0,1.0,1.0,0.0,0.0,5865.0,3092.0,912.65,0.0
2019,3111101,91.51,85.95,1.0,1.0,1.0,0.0,6705.0,6395.0,1124.12,538.2
2019,3115805,53.26,45.12,1.0,1.0,0.0,0.0,3495.0,1288.0,555.56,118.17
2019,3119302,158.73,278.0,1.0,1.0,0.0,0.0,10035.0,10120.0,1667.4,0.0
2019,3123528,7.61,29.0,1.0,1.0,0.0,5.0,945.0,1945.0,127.98,0.0
2021,3124104,461.53,104.19,1.0,1.0,12.0,0.0,25252.0,5467.0,5320.77,457.54
2021,3125200,29.78,13.43,1.0,1.0,0.0,0.0,1169.0,628.0,174.44,0.0
2019,3126307,17.13,11.18,1.0,1.0,0.0,0.0,1251.0,1346.0,182.99,0.0
2019,3130002,13.67,15.75,1.0,1.0,0.0,0.0,1249.0,1010.0,156.52,0.0
2021,3132206,77.98,76.51,1.0,1.0,4.0,2.0,4666.0,4351.0,876.0,490.4
2019,3132503,80.03,70.25,1.0,1.0,4.0,1.0,10018.0,7704.0,1248.65,0.0
2021,3133303,134.01,53.47,1.0,1.0,2.0,0.0,7348.0,3241.0,1153.95,302.75
2021,3135803,86.22,77.36,1.0,1.0,4.0,0.0,7468.0,5120.0,946.04,418.04
2019,3136306,167.81,149.02,1.0,1.0,1.0,1.0,15030.0,14449.0,2309.23,930.79
2021,3137502,128.8,104.9,1.0,1.0,3.0,1.0,6683.0,6510.0,1333.56,855.62
2019,3137536,45.7,26.5,1.0,1.0,0.0,1.0,3081.0,2001.0,439.48,0.0
2020,3141900,19.12,32.2,1.0,1.0,0.0,0.0,1511.0,1148.0,221.97,0.0
2021,3145000,117.65,117.65,1.0,1.0,1.0,1.0,5480.0,5221.0,1190.63,793.76
2020,3145703,9.9,11.26,1.0,1.0,0.0,0.0,589.0,650.0,79.76,0.0
2021,3147105,511.28,338.04,1.0,1.0,13.0,10.0,38279.0,36566.0,6714.36,4715.96
2021,3147204,102.33,93.6,1.0,1.0,1.0,1.0,7185.0,7185.0,1458.5,860.2
2019,3151701,46.71,63.0,1.0,1.0,0.0,0.0,4015.0,4305.0,651.67,1738.0
2019,3152006,141.5,154.82,1.0,1.0,0.0,0.0,11477.0,8937.0,2330.6,0.0
2020,3153905,57.98,51.86,1.0,1.0,0.0,0.0,6347.0,5479.0,1437.37,519.38
2021,3157005,498.05,179.66,1.0,1.0,18.0,2.0,17956.0,13047.0,2495.03,997.75
2021,3158201,52.93,35.23,1.0,1.0,1.0,0.0,3955.0,2788.0,508.11,0.0
2019,3165552,12.0,5.05,1.0,1.0,2.0,1.0,1494.0,811.0,224.69,0.0
2020,5000708,130.14,23.85,1.0,1.0,0.0,0.0,7744.0,1769.0,1567.87,241.4
2019,5003207,403.4,203.46,1.0,1.0,1.0,0.0,26473.0,15597.0,13801.5,2085.3
2021,5005400,271.01,19.57,1.0,1.0,1.0,0.0,12846.0,4634.0,3810.7,327.14
2020,5007406,111.95,12.49,1.0,1.0,0.0,0.0,7051.0,1024.0,1411.35,65.13
2019,5105622,85.62,28.4,1.0,1.0,0.0,0.0,7483.0,2350.0,1436.1,187.35
2020,5106281,56.82,30.0,1.0,1.0,0.0,0.0,2109.0,1514.0,250.0,157.28
2020,2502409,30.39,8.4,1.0,1.0,0.0,1.0,2416.0,1170.0,321.58,0.0
2021,2503308,11.49,3.5,1.0,1.0,0.0,0.0,1411.0,694.0,205.61,0.0
2019,2510808,217.4,14.57,1.0,1.0,1.0,0.0,34220.0,4571.0,8136.25,533.98
2021,2511103,13.72,14.5,1.0,1.0,0.0,0.0,1285.0,1629.0,151.47,0.0
2020,2600203,64.17,25.0,1.0,1.0,1.0,0.0,3380.0,3000.0,504.58,0.0
2021,2600500,70.8,22.0,1.0,1.0,0.0,1.0,6136.0,3005.0,826.1,0.0
2020,2601409,104.8,61.69,1.0,1.0,0.0,0.0,10940.0,3515.0,2870.17,328.86
2020,2603009,157.79,49.2,1.0,1.0,1.0,0.0,8505.0,5730.0,2303.99,0.0
2020,2603702,67.89,20.23,1.0,1.0,1.0,0.0,4885.0,2152.0,852.18,0.0
2019,2606408,348.12,6.52,1.0,1.0,0.0,0.0,30305.0,340.0,7632.72,83.09
2021,2606804,330.86,25.48,1.0,1.0,2.0,0.0,25817.0,1427.0,6864.51,187.77
2019,2616001,32.65,33.2,1.0,1.0,0.0,0.0,3163.0,2000.0,697.52,168.53
2019,2201804,9.5,1.78,1.0,1.0,0.0,0.0,843.0,178.0,186.9,7.81
2021,4100608,129.48,70.04,1.0,1.0,2.0,0.0,5141.0,3313.0,818.59,423.42
2021,4100905,51.67,25.1,1.0,1.0,0.0,0.0,1722.0,893.0,275.02,100.79
2020,4101101,249.82,136.46,1.0,1.0,1.0,0.0,8191.0,4560.0,3209.0,1040.0
2020,4101606,152.55,124.21,1.0,1.0,5.0,0.0,8519.0,6312.0,1399.45,766.77
2021,4102000,318.98,142.97,1.0,1.0,6.0,0.0,14150.0,5853.0,2709.83,808.61
2021,4102109,236.17,150.28,1.0,1.0,3.0,0.0,10475.0,7660.0,1905.01,1012.14
2020,4102109,221.51,158.51,1.0,1.0,3.0,0.0,10253.0,7499.0,1843.62,1025.26
2020,4104105,74.31,14.93,1.0,1.0,2.0,0.0,2390.0,670.0,381.22,73.66
2021,4110078,80.93,31.72,1.0,1.0,1.0,0.0,3836.0,1898.0,526.92,212.24
2019,4110706,398.31,300.73,1.0,1.0,4.0,0.0,17728.0,15470.0,3287.98,1859.52
2021,4113205,246.88,105.67,1.0,1.0,4.0,0.0,12451.0,9504.0,1948.17,1113.1
2021,4114807,260.0,250.0,1.0,1.0,1.0,1.0,14859.0,10612.0,4500.0,1300.0
2019,4114906,74.97,19.05,1.0,1.0,2.0,0.0,2693.0,670.0,487.0,82.14
2020,4115200,2000.07,1867.07,1.0,1.0,3.0,1.0,133600.0,122448.0,31168.61,24981.94
2019,4116901,169.06,83.49,1.0,1.0,0.0,0.0,9119.0,5834.0,1688.54,902.63
2020,4117206,61.0,16.28,1.0,1.0,0.0,0.0,2405.0,503.0,386.8,61.08
2021,4117909,360.76,208.0,1.0,1.0,1.0,0.0,13635.0,8261.0,2507.31,1150.8
2020,4118501,741.92,431.39,1.0,1.0,1.0,0.0,28890.0,21736.0,6271.11,3784.52
2019,4119301,109.81,45.23,1.0,1.0,3.0,1.0,6636.0,2392.0,939.52,308.34
2020,4120002,112.7,78.29,1.0,1.0,0.0,0.0,4883.0,4654.0,1309.52,624.08
2020,4122602,69.66,40.84,1.0,1.0,0.0,0.0,3192.0,1841.0,508.31,242.54
2019,4123204,19.43,20.08,1.0,1.0,0.0,0.0,1301.0,966.0,314.91,122.95
2021,4125506,1504.75,937.03,1.0,1.0,0.0,0.0,86227.0,60800.0,35700.05,10275.0
2020,4126207,62.71,17.54,1.0,1.0,2.0,0.0,1838.0,694.0,246.28,76.29
2021,3302403,551.5,595.0,1.0,1.0,11.0,2.0,53923.0,37582.0,22976.51,3505.08
2021,3303856,131.0,106.12,1.0,1.0,1.0,12.0,6660.0,4615.0,2604.0,69.2
2021,3304201,522.09,433.31,1.0,1.0,1.0,1.0,39088.0,38867.0,11273.0,5365.78
2020,3304607,17.0,6.0,1.0,1.0,0.0,1.0,1566.0,944.0,696.0,123.0
2021,2402600,209.0,42.8,1.0,1.0,28.0,0.0,22069.0,4340.0,5295.38,376.27
2021,2408003,1254.09,254.59,1.0,1.0,0.0,0.0,73685.0,39452.0,28144.61,6498.46
2021,2408409,28.54,7.0,1.0,1.0,0.0,0.0,1106.0,200.0,239.25,0.0
2020,2408409,28.54,7.0,1.0,1.0,0.0,0.0,1074.0,200.0,219.21,0.0
2020,2412401,18.78,10.18,1.0,1.0,0.0,0.0,807.0,956.0,82.57,105.62
2021,2412609,105.36,9.5,1.0,1.0,0.0,0.0,5087.0,930.0,751.03,87.99
2021,2410306,110.13,6.0,1.0,1.0,0.0,0.0,3181.0,442.0,605.81,65.0
2019,1100023,165.28,9.06,1.0,1.0,0.0,0.0,23313.0,683.0,5377.0,241.08
2020,1400159,32.42,9.0,1.0,1.0,2.0,0.0,1431.0,650.0,1185.22,56.0
2020,4300604,599.95,250.2,1.0,1.0,0.0,0.0,52809.0,18264.0,39108.96,1783.33
2019,4303004,250.94,168.02,1.0,1.0,0.0,0.0,26716.0,8243.0,6341.36,1459.96
2019,4305108,2056.85,1802.39,1.0,1.0,6.0,0.0,136179.0,122322.0,42606.46,10217.28
2021,4306106,224.31,59.43,1.0,1.0,0.0,0.0,20567.0,3001.0,5889.72,432.6
2021,4306601,142.22,31.83,1.0,1.0,0.0,0.0,11962.0,1773.0,2766.77,152.6
2021,4321501,167.52,167.56,1.0,1.0,0.0,0.0,15228.0,5849.0,3864.26,1824.7
2020,4322152,50.2,5.3,1.0,1.0,23.0,0.0,920.0,350.0,165.6,21.0
2021,4204202,693.63,283.82,1.0,1.0,1.0,0.0,49010.0,15374.0,16617.71,3336.15
2020,4205506,178.0,22.9,1.0,1.0,0.0,0.0,9146.0,1218.0,2933.66,166.13
2021,4211801,72.78,12.57,1.0,1.0,0.0,0.0,1855.0,554.0,28.2,59.15
2020,4218004,305.0,65.0,1.0,1.0,3.0,1.0,14468.0,5900.0,3912.04,1650.0
2020,4218756,36.0,2.0,1.0,1.0,4.0,0.0,1638.0,75.0,240.0,13.45
2021,2806107,37.24,14.0,1.0,1.0,0.0,1.0,2888.0,220.0,747.43,500.0
2020,2807402,150.22,115.0,1.0,1.0,19.0,10.0,12644.0,12000.0,2931.32,0.0
2019,3500758,47.76,19.2,1.0,1.0,1.0,1.0,2066.0,1253.0,424.36,189.31
2019,3502903,483.91,80.36,1.0,1.0,0.0,0.0,13829.0,4200.0,3114.09,707.3
2019,3504008,498.14,402.98,1.0,1.0,0.0,0.0,39862.0,39738.0,8060.89,6320.21
2019,3506102,731.0,729.0,1.0,1.0,4.0,4.0,30694.0,30670.0,10662.92,2615.17
2019,3506508,470.5,459.5,1.0,1.0,1.0,1.0,48894.0,47529.0,13716.15,11200.0
2021,3509254,123.88,80.9,1.0,1.0,2.0,2.0,9024.0,7402.0,1797.2,1051.14
2019,3512001,155.33,142.75,1.0,1.0,0.0,0.0,7017.0,6975.0,2217.01,1228.46
2020,3517505,64.2,52.2,1.0,1.0,4.0,0.0,7507.0,6839.0,1875.19,1312.0
2021,3519253,18.28,16.27,1.0,1.0,0.0,0.0,1381.0,1351.0,270.9,193.36
2020,3519907,31.0,30.0,1.0,1.0,0.0,0.0,3138.0,2819.0,1172.4,536.0
2021,3520400,137.31,86.92,1.0,1.0,2.0,2.0,12901.0,7748.0,3974.6,1606.62
2019,3524204,35.35,22.94,1.0,1.0,0.0,0.0,2199.0,2347.0,437.75,343.76
2020,3524709,212.0,207.0,1.0,1.0,2.0,0.0,20343.0,19292.0,6381.0,3266.0
2021,3528908,18.29,18.86,1.0,1.0,1.0,1.0,1459.0,1405.0,226.1,199.46
2019,3529807,54.17,52.0,1.0,1.0,0.0,0.0,4594.0,4931.0,968.76,678.13
2019,3532603,50.85,44.17,1.0,1.0,1.0,1.0,4139.0,4085.0,707.2,585.72
2019,3533809,20.23,16.84,1.0,1.0,2.0,2.0,1071.0,911.0,214.03,136.25
2021,3534302,230.0,315.0,1.0,1.0,0.0,0.0,14522.0,14390.0,10255.0,0.0
2021,3535002,68.0,82.0,1.0,1.0,3.0,1.0,4619.0,4445.0,761.0,663.0
2020,3535309,110.0,110.0,1.0,1.0,1.0,1.0,8900.0,8801.0,2071.0,1015.0
2020,3535507,212.67,201.8,1.0,1.0,3.0,3.0,16112.0,15976.0,3132.38,2525.95
2021,3536000,63.23,57.35,1.0,1.0,1.0,1.0,4246.0,4173.0,641.5,585.35
2020,3536604,40.78,29.97,1.0,1.0,0.0,0.0,3266.0,3205.0,724.37,487.29
2020,3537909,203.91,70.09,1.0,1.0,4.0,4.0,10325.0,7290.0,1844.82,984.41
2021,3538006,615.4,452.15,1.0,1.0,1.0,1.0,60583.0,58193.0,14034.6,8688.38
2019,3541109,19.21,16.82,1.0,1.0,1.0,1.0,1556.0,1529.0,245.43,202.01
2021,3541208,50.73,37.26,1.0,1.0,2.0,2.0,4738.0,4331.0,870.7,650.45
2020,3541703,64.33,71.39,1.0,1.0,0.0,0.0,5347.0,5302.0,966.36,786.45
2020,3542107,78.0,76.0,1.0,1.0,0.0,0.0,3200.0,3311.0,620.2,0.0
2021,3544103,175.24,110.45,1.0,1.0,0.0,0.0,13058.0,9177.0,0.0,1674.77
2021,3544806,48.0,44.0,1.0,1.0,0.0,0.0,4039.0,3764.0,1175.0,390.0
2019,3547304,707.36,311.9,1.0,1.0,1.0,1.0,41550.0,17305.0,2820.69,772.47
2020,3549805,2129.5,2009.2,1.0,1.0,2.0,2.0,178486.0,178486.0,50713.83,38962.01
2020,3550902,65.0,65.0,1.0,1.0,0.0,0.0,5661.0,5252.0,1273.7,0.0
2019,1710706,15.0,13.65,1.0,1.0,0.0,0.0,989.0,458.0,136.13,93.0
2020,2700607,51.0,2.1,1.0,1.0,0.0,0.0,3885.0,350.0,2140.12,39.52
2019,2905602,96.62,41.83,1.0,1.0,1.0,0.0,7543.0,3142.0,1032.7,268.07
2019,2907301,294.93,1.46,1.0,1.0,8.0,0.0,8384.0,220.0,1083.48,18.24
2019,2908200,74.44,1.12,1.0,1.0,1.0,0.0,6380.0,142.0,1110.08,11.76
2020,2911303,12.59,11.14,1.0,1.0,0.0,0.0,1301.0,846.0,201.29,81.1
2020,2914653,85.49,2.07,1.0,1.0,1.0,0.0,8009.0,323.0,1049.23,30.23
2019,2922409,51.61,28.96,1.0,1.0,0.0,0.0,4124.0,3353.0,0.0,305.92
2019,2925956,115.75,13.3,1.0,1.0,8.0,3.0,4200.0,2050.0,624.88,0.0
2019,2926004,88.0,76.76,1.0,1.0,1.0,0.0,8416.0,8416.0,1439.0,447.95
2021,2926707,43.72,19.43,1.0,1.0,1.0,0.0,2510.0,1231.0,487.52,124.4
2019,2931905,83.72,28.66,1.0,1.0,2.0,0.0,9729.0,4457.0,1439.58,428.36
2020,2933307,1252.33,950.0,1.0,1.0,28.0,0.0,105206.0,91635.0,17839.57,10862.15
2020,2302305,59.91,31.16,1.0,1.0,0.0,0.0,3422.0,2072.0,632.61,182.14
2021,2304236,25.61,6.21,1.0,1.0,0.0,0.0,2025.0,581.0,270.95,31.68
2021,2304657,22.61,6.68,1.0,1.0,1.0,1.0,2492.0,382.0,273.6,26.32
2020,2306256,190.45,2.96,1.0,1.0,3.0,0.0,18566.0,282.0,1196.53,19.86
2021,2306504,51.81,30.0,1.0,1.0,5.0,0.0,3665.0,100.0,638.05,0.0
2021,2307205,18.28,9.4,1.0,1.0,0.0,1.0,1430.0,1878.0,255.1,0.0
2021,2308302,35.8,9.1,1.0,1.0,0.0,0.0,4561.0,1094.0,772.12,0.0
2021,2313104,91.03,6.79,1.0,1.0,0.0,0.0,8429.0,1200.0,1657.25,80.92
2019,2313906,18.41,8.7,1.0,1.0,0.0,0.0,1877.0,531.0,295.78,37.88
2020,3201506,389.0,243.0,1.0,1.0,11.0,7.0,29133.0,25904.0,10855.0,254.0
2020,3202652,10.67,5.8,1.0,1.0,0.0,1.0,1438.0,720.0,266.0,0.0
2021,5201405,3089.59,938.32,1.0,1.0,0.0,0.0,146651.0,107563.0,8783.9,12608.72
2021,5209200,87.32,54.58,1.0,1.0,1.0,0.0,7331.0,3530.0,981.67,328.84
2019,5211800,227.79,62.32,1.0,1.0,6.0,0.0,16197.0,4441.0,2613.22,505.66
2021,5213707,31.16,28.39,1.0,1.0,0.0,0.0,3134.0,1320.0,456.04,142.57
2021,5215603,67.08,36.69,1.0,1.0,0.0,0.0,6616.0,5080.0,1031.47,521.36
2021,5217708,70.58,59.48,1.0,1.0,0.0,0.0,7447.0,6661.0,1045.0,780.54
2020,3100906,67.75,6.78,1.0,0.0,1.0,1.0,6001.0,317.0,920.85,0.0
2020,3102407,8.43,8.0,1.0,1.0,0.0,2.0,568.0,450.0,97.85,68.4
2019,3106408,35.55,18.0,1.0,1.0,0.0,0.0,2022.0,750.0,304.88,1300.0
2021,3108404,61.01,32.51,1.0,1.0,2.0,0.0,5422.0,4004.0,831.34,0.0
2020,3110301,57.93,33.22,1.0,1.0,0.0,0.0,3918.0,3020.0,636.87,0.0
2020,3112604,59.88,78.0,1.0,1.0,0.0,100.0,6007.0,5900.0,1281.0,0.0
2020,3117603,40.1,16.38,1.0,1.0,0.0,0.0,1601.0,995.0,227.89,0.0
2021,3117900,45.77,43.73,1.0,1.0,0.0,0.0,4012.0,4045.0,583.66,0.0
2020,3119005,15.07,18.0,1.0,1.0,0.0,0.0,1254.0,1509.0,160.28,0.0
2021,3120607,23.8,23.7,1.0,1.0,0.0,0.0,1670.0,1878.0,257.94,0.0
2020,3121001,35.13,25.0,1.0,1.0,7.0,2.0,2926.0,1479.0,276.87,0.0
2021,3126000,57.82,30.0,1.0,1.0,0.0,0.0,3377.0,2350.0,550.27,0.0
2021,3126505,473.36,8.0,1.0,1.0,5.0,10.0,2171.0,700.0,212.3,60.0
2021,3132404,467.15,259.22,1.0,1.0,3.0,,33336.0,31748.0,6297.29,3599.93
2020,3134004,35.13,24.7,1.0,1.0,3.0,0.0,4237.0,2384.0,603.63,289.55
2021,3135308,105.0,22.1,1.0,1.0,4.0,1.0,1748.0,1214.0,328.83,328.83
2019,3138674,11.0,11.0,1.0,1.0,0.0,0.0,785.0,659.0,245.0,0.0
2021,3138807,98.58,145.0,1.0,1.0,0.0,2.0,7159.0,8460.0,1388.02,3100.0
2019,3139102,16.51,14.6,1.0,1.0,0.0,0.0,1906.0,1974.0,257.06,0.0
2019,3139409,260.4,173.2,1.0,1.0,11.0,11.0,21320.0,16244.0,5552.65,5.2
2020,3140209,17.31,7.1,1.0,1.0,0.0,0.0,1054.0,998.0,170.72,0.0
2019,3143153,62.1,11.56,1.0,1.0,3.0,0.0,950.0,750.0,115.96,60.67
2021,3146107,485.58,463.9,1.0,1.0,12.0,12.0,24509.0,20235.0,12851.77,35.96
2019,3147303,31.0,55.0,1.0,1.0,5.0,2.0,7558.0,7042.0,1560.0,0.0
2019,3151206,289.37,86.29,1.0,1.0,0.0,0.0,18476.0,7949.0,6388.66,1160.09
2021,3151602,106.84,90.0,1.0,1.0,0.0,0.0,5386.0,4552.0,896.42,980.0
2019,3151909,45.0,45.0,1.0,1.0,0.0,0.0,2050.0,2000.0,1250.0,0.0
2021,3153202,10.24,13.5,1.0,1.0,0.0,0.0,869.0,680.0,157.77,0.0
2019,3157658,9.67,8.2,1.0,1.0,0.0,0.0,1374.0,1059.0,245.18,88.5
2021,3158300,28.93,27.28,1.0,1.0,0.0,0.0,2216.0,2250.0,308.52,163.66
2019,3160405,98.1,86.28,1.0,1.0,0.0,0.0,9864.0,9697.0,1587.26,780.92
2019,3162104,184.4,142.77,1.0,1.0,1.0,0.0,14702.0,14076.0,2695.67,207.8
2020,3162955,136.65,97.49,1.0,1.0,2.0,0.0,8847.0,6642.0,2413.04,636.05
2020,3163706,196.78,184.79,1.0,1.0,0.0,0.0,17638.0,16386.0,4633.47,0.0
2019,3164100,16.36,16.0,1.0,1.0,1.0,1.0,1171.0,1370.0,178.75,0.0
2020,3164431,11.69,15.0,1.0,1.0,0.0,0.0,955.0,976.0,133.1,0.0
2019,3165404,28.56,18.27,1.0,1.0,0.0,0.0,2009.0,1742.0,257.99,0.0
2020,3167806,31.0,26.0,1.0,1.0,4.0,4.0,1667.0,1583.0,763.66,0.0
2021,3169703,105.81,92.05,1.0,1.0,4.0,1.0,7582.0,5682.0,822.05,380.51
2020,5000252,34.15,18.54,1.0,1.0,0.0,0.0,1515.0,1401.0,256.06,74.15
2020,5005608,77.69,14.61,1.0,1.0,0.0,0.0,5450.0,2691.0,1163.27,384.4
2020,5006309,228.2,180.04,1.0,1.0,0.0,0.0,11722.0,11281.0,2725.23,1317.32
2021,5006606,396.99,237.09,1.0,1.0,3.0,0.0,26604.0,18204.0,7993.01,1470.84
2019,5008404,43.71,5.8,1.0,1.0,2.0,0.0,2128.0,184.0,381.3,19.18
2020,5100201,180.0,16.29,1.0,1.0,4.0,0.0,8000.0,230.0,3500.0,43.0
2019,5103205,107.46,56.0,1.0,1.0,0.0,0.0,8791.0,3627.0,2032.0,509.0
2019,1504422,116.0,4.0,1.0,1.0,0.0,0.0,9240.0,3602.0,2467.83,239.76
2020,2516607,19.65,18.0,1.0,1.0,0.0,1.0,3397.0,800.0,561.9,0.0
2019,2600054,225.07,90.03,1.0,1.0,1.0,1.0,25180.0,6362.0,6891.63,936.55
2020,2602209,94.78,2.1,1.0,1.0,2.0,1.0,8019.0,156.0,1873.01,0.0
2020,2606408,348.12,6.67,1.0,1.0,0.0,0.0,30941.0,329.0,6235.1,90.56
2021,2608701,40.9,26.0,1.0,1.0,1.0,4.0,3597.0,3740.0,828.46,0.0
2021,2611507,70.54,33.5,1.0,1.0,0.0,0.0,8718.0,3950.0,1633.84,0.0
2020,2202554,26.89,16.0,1.0,0.0,2.0,1.0,1058.0,470.0,151.7,0.0
2020,2209807,17.51,1.0,1.0,1.0,0.0,0.0,1376.0,8.0,285.16,0.0
2021,4102802,128.37,50.84,1.0,1.0,0.0,0.0,6470.0,2722.0,1169.14,351.77
2021,4106506,162.41,81.22,1.0,1.0,0.0,0.0,6462.0,3393.0,1084.55,472.15
2020,4108502,77.51,35.49,1.0,1.0,1.0,0.0,3210.0,1275.0,533.01,132.05
2020,4112405,50.0,57.81,1.0,1.0,1.0,1.0,3638.0,2929.0,750.0,380.0
2019,4115200,1967.58,1773.54,1.0,1.0,3.0,1.0,131071.0,119052.0,31236.68,24885.08
2019,4116208,129.03,48.91,1.0,1.0,1.0,0.0,4764.0,2727.0,1218.32,349.7
2019,4118204,653.77,579.55,1.0,1.0,1.0,0.0,35929.0,31325.0,10129.44,4416.5
2021,4126207,41.81,16.72,1.0,1.0,2.0,0.0,1878.0,709.0,245.74,78.13
2021,4127403,159.97,90.25,1.0,1.0,2.0,0.0,6050.0,3716.0,1020.33,524.81
2019,4127700,810.83,731.48,1.0,1.0,4.0,1.0,45132.0,34630.0,9174.17,5715.18
2020,4128500,133.92,85.98,1.0,1.0,0.0,0.0,6442.0,4048.0,1020.41,437.38
2019,3301504,80.0,24.0,1.0,1.0,0.0,0.0,6043.0,2400.0,3784.0,838.0
2021,3301900,396.0,120.0,1.0,1.0,1.0,1.0,15563.0,12000.0,14332.1,1.76
